# radius density temperature he4 c12 o16
6999
 1.00000000e+06  4.14965755e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.00000000e+06  4.14909500e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 3.00000000e+06  4.14844975e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 4.00000000e+06  4.14761363e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 5.00000000e+06  4.14656435e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 6.00000000e+06  4.14529479e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 7.00000000e+06  4.14380223e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 8.00000000e+06  4.14208602e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 9.00000000e+06  4.14014181e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.00000000e+07  4.13797539e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.10000000e+07  4.13558302e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.20000000e+07  4.13296518e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.30000000e+07  4.13012309e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.40000000e+07  4.12705699e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.50000000e+07  4.12376710e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.60000000e+07  4.12025418e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.70000000e+07  4.11651911e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.80000000e+07  4.11256250e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 1.90000000e+07  4.10838549e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.00000000e+07  4.10398751e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.10000000e+07  4.09937076e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.20000000e+07  4.09453591e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.30000000e+07  4.08948366e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.40000000e+07  4.08421506e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.50000000e+07  4.07873117e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.60000000e+07  4.07303304e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.70000000e+07  4.06712177e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
 2.80000000e+07  4.06099857e+07  3.00000000e+07  0.00000000e+00  5.00000000e-01  5.00000000e-01
